#,*EventCODE,*EventType,*Action ( Reboot + 3+ shutdown) or Error/Warning/Info/Busy/Idle/Stop,"Response to negative options selected by the user - Cancel, No etc","*SourceComponent , mandatory if Ack is true",Yes/No,High/Medium/Low/None,True/False,EnglishString,Ok-Yes+No-Continue+Stop-Ok+Cancel,Yes/No,EventInfo
#EventId,EventMacro,EventType,ActionTypePositive,ActionTypeNegative,Source,AlarmTone,*LogLevel,UserLog,EventString,GUIEvent,StatusBarIcon,EventInfo
51380276,EVENT_DCL_IFCTMOD_TEMP_SET_OPMODE_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380288,EVENT_DCL_IFCTMOD_TEMP_REQ_OPMODE_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51380289,EVENT_DCL_FCTMOD_TEMP_REQ_OPMODE_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51380290,EVENT_DCL_FCTMOD_TEMP_REQ_OPMODE_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51380291,EVENT_DCL_FCTMOD_TEMP_REQ_OPMODE_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380292,EVENT_DCL_IFCTMOD_TEMP_REQ_OPMODE_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380304,EVENT_DCL_IFCTMOD_TEMP_SET_STATUS_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51380305,EVENT_DCL_FCTMOD_TEMP_SET_STATUS_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51380306,EVENT_DCL_FCTMOD_TEMP_SET_STATUS_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380307,EVENT_DCL_IFCTMOD_TEMP_SET_STATUS_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380320,EVENT_DCL_IFCTMOD_TEMP_REQ_STATUS_FCTCALL_FAILED,Info,,,,,Low,FALSE,,,,
51380321,EVENT_DCL_FCTMOD_TEMP_REQ_STATUS_CANMSG_NOT_SEND,Info,,,,,Low,FALSE,,,,
51380322,EVENT_DCL_FCTMOD_TEMP_REQ_STATUS_CANMSG_TIMEOUT,Info,,,,,Low,FALSE,,,,
51380323,EVENT_DCL_FCTMOD_TEMP_REQ_STATUS_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380324,EVENT_DCL_IFCTMOD_TEMP_REQ_STATUS_INVALID_STATE,Info,,,,,Low,FALSE,,,,
51380325,EVENT_DCL_FCTMOD_TEMP_DCL_INVALID_IDLE_STATE,Info,,,,,Low,FALSE,,,,
51380326,EVENT_DCL_FCTMOD_TEMP_DCL_TIMEOUT_CANMSG,Info,,,,,Low,FALSE,,,,
51445761,ERROR_DCL_FCTMOD_JSTCK_CANMSG_INVALID_DLC,Error,,,,,Low,FALSE,,,,
51445776,ERROR_DCL_IFCTMOD_JSTCK_REQ_INPUT_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51445777,ERROR_DCL_FCTMOD_JSTCK_REQ_INPUT_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51445778,ERROR_DCL_FCTMOD_JSTCK_REQ_INPUT_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51445792,ERROR_DCL_IFCTMOD_JSTCK_SET_CONTACT_LMT_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51445793,ERROR_DCL_FCTMOD_JSTCK_SET_CONTACT_LMT_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51445794,ERROR_DCL_FCTMOD_JSTCK_SET_CONTACT_LMT_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51511297,ERROR_DCL_FCTMOD_UART_CANMSG_INVALID_DLC,Error,,,,,Low,FALSE,,,,
51511312,ERROR_DCL_IFCTMOD_UART_SEND_DATA_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51511313,ERROR_DCL_FCTMOD_UART_SEND_DATA_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51511314,ERROR_DCL_FCTMOD_UART_SEND_DATA_ACKN_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
51511328,ERROR_DCL_IFCTMOD_UART_REQ_REC_DATA_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
51511329,ERROR_DCL_FCTMOD_UART_REQ_REC_DATA_CANMSG_NOT_SEND,Error,,,,,Low,FALSE,,,,
51511330,ERROR_DCL_FCTMOD_UART_REQ_REC_DATA_CANMSG_TIMEOUT,Error,,,,,Low,FALSE,,,,
52297729,ERROR_DCL_IGRAPPLER_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52297730,ERROR_DCL_IGRAPPLER_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52297744,ERROR_DCL_GRAPPLER_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52297745,ERROR_DCL_GRAPPLER_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52297746,ERROR_DCL_GRAPPLER_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52297747,ERROR_DCL_GRAPPLER_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52297748,ERROR_DCL_GRAPPLER_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52297749,ERROR_DCL_GRAPPLER_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52297750,EVENT_DCL_IGRAPPLER_DEV_REQREFRUN_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52297751,EVENT_DCL_GRAPPLER_DEV_REQREFRUN_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52297752,EVENT_DCL_IGRAPPLER_DEV_REQ_ACTION_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52297753,EVENT_DCL_GRAPPLER_DEV_REQACTPOS_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52297760,EVENT_DCL_GRAPPLER_DEV_CALCSTEPS_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52297761,EVENT_DCL_GRAPPLER_DEV_ADJUSTMENT_READ_FAILED,Info,,,,,Low,FALSE,,,,
52297762,EVENT_DCL_GRAPPLER_DEV_ADJUSTMENT_PARSE_ERROR,Error,,,,,Low,FALSE,,,,
52297763,EVENT_DCL_GRAPPLER_DEV_ADJUSTMENT_DOCTYPE_ERROR,Error,,,,,Low,FALSE,,,,
52297764,EVENT_DCL_GRAPPLER_DEV_ADJUSTMENT_VERSION_ERROR,Error,,,,,Low,FALSE,,,,
52297765,EVENT_DCL_GRAPPLER_DEV_ADJUSTMENT_FORMAT_ERROR,Error,,,,,Low,FALSE,,,,
52297766,EVENT_DCL_GRAPPLER_DEV_LAYOUT_READ_FAILED,Info,,,,,Low,FALSE,,,,
52297767,EVENT_DCL_GRAPPLER_DEV_LAYOUT_PARSE_ERROR,Error,,,,,Low,FALSE,,,,
52297768,EVENT_DCL_GRAPPLER_DEV_LAYOUT_DOCTYPE_ERROR,Error,,,,,Low,FALSE,,,,
52297769,EVENT_DCL_GRAPPLER_DEV_LAYOUT_VERSION_ERROR,Error,,,,,Low,FALSE,,,,
52297776,EVENT_DCL_GRAPPLER_DEV_LAYOUT_FORMAT_ERROR,Error,,,,,Low,FALSE,,,,
52363265,ERROR_DCL_IAGITATION_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52363266,ERROR_DCL_IAGITATION_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52363280,ERROR_DCL_AGITATION_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52363281,ERROR_DCL_AGITATION_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52363282,ERROR_DCL_AGITATION_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52363283,ERROR_DCL_AGITATION_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52363284,ERROR_DCL_AGITATION_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52363285,ERROR_DCL_AGITATION_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52363286,ERROR_DCL_IAGITATION_DEV_REFRUN_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52363287,ERROR_DCL_AGITATION_DEV_REFRUN_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52363288,ERROR_DCL_AGITATION_DEV_REFRUN_TIMEOUT,Error,,,,,Low,FALSE,,,,
52363289,ERROR_DCL_IAGITATION_DEV_SET_SPEED_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52363296,ERROR_DCL_AGITATION_DEV_SET_SPEED_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52363297,ERROR_DCL_AGITATION_DEV_SET_SPEED_TIMEOUT,Error,,,,,Low,FALSE,,,,
52363298,ERROR_DCL_IAGITATION_DEV_REQ_ACTPOS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52363299,ERROR_DCL_AGITATION_DEV_REQ_ACTPOS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52363300,ERROR_DCL_AGITATION_DEV_REQ_ACTPOS_TIMEOUT,Error,,,,,Low,FALSE,,,,
52363301,ERROR_DCL_IAGITATION_DEV_REQ_ACTSPD_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52363302,ERROR_DCL_AGITATION_DEV_REQ_ACTSPD_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52363303,ERROR_DCL_AGITATION_DEV_REQ_ACTSPD_TIMEOUT,Error,,,,,Low,FALSE,,,,
52428801,ERROR_DCL_IRACKTFR_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52428802,ERROR_DCL_IRACKTFR_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52428816,ERROR_DCL_RACKTFR_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52428817,ERROR_DCL_RACKTFR_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52428818,ERROR_DCL_RACKTFR_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52428819,EVENT_DCL_RACKTFR_DEV_INIT_FCT_ALLOC_FAILED,Info,,,,,Low,FALSE,,,,
52428820,EVENT_DCL_RACKTFR_DEV_CONFIG_CONNECT_FAILED,Info,,,,,Low,FALSE,,,,
52428821,EVENT_DCL_RACKTFR_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52428822,ERROR_DCL_IRACKTFR_DEV_REQ_REFRUN_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52428823,ERROR_DCL_RACKTFR_DEV_REQ_REFRUN_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52428824,ERROR_DCL_RACKTFR_DEV_REQ_REFRUN_TIMEOUT,Error,,,,,Low,FALSE,,,,
52428825,ERROR_DCL_IRACKTFR_DEV_SET_ADAPTER_POS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52428832,ERROR_DCL_RACKTFR_DEV_SET_ADAPTER_POS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52428833,ERROR_DCL_RACKTFR_DEV_SET_ADAPTER_POS_TIMEOUT,Error,,,,,Low,FALSE,,,,
52428834,ERROR_DCL_IRACKTFR_DEV_REQ_ACTPOS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52428835,ERROR_DCL_RACKTFR_DEV_REQ_ACTPOS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52428836,ERROR_DCL_RACKTFR_DEV_REQ_ACTPOS_TIMEOUT,Error,,,,,Low,FALSE,,,,
52494337,ERROR_DCL_IOVEN_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52494338,ERROR_DCL_IOVEN_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52494352,ERROR_DCL_OVEN_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52494353,ERROR_DCL_OVEN_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52494354,ERROR_DCL_OVEN_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52494355,ERROR_DCL_OVEN_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52494356,ERROR_DCL_OVEN_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52494357,ERROR_DCL_OVEN_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52494358,ERROR_DCL_IOVEN_DEV_COVER_REFRUN_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494359,ERROR_DCL_OVEN_DEV_COVER_REFRUN_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494360,ERROR_DCL_OVEN_DEV_COVER_REFRUN_TIMEOUT,Error,,,,,Low,FALSE,,,,
52494361,ERROR_DCL_IOVEN_DEV_REQ_COVER_MOVE_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494368,ERROR_DCL_OVEN_DEV_REQ_COVER_MOVE_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494369,ERROR_DCL_OVEN_DEV_REQ_COVER_MOVE_TIMEOUT,Error,,,,,Low,FALSE,,,,
52494370,ERROR_DCL_IOVEN_DEV_REQ_COVER_ACTPOS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494371,ERROR_DCL_OVEN_DEV_REQ_COVER_ACTPOS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494372,ERROR_DCL_OVEN_DEV_REQ_COVER_ACTPOS_TIMEOUT,Error,,,,,Low,FALSE,,,,
52494373,ERROR_DCL_IOVEN_DEV_REQ_ACTTEMP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494374,ERROR_DCL_OVEN_DEV_REQ_ACTTEMP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494375,ERROR_DCL_OVEN_DEV_REQ_ACTTEMP_TIMEOUT,Error,,,,,Low,FALSE,,,,
52494376,ERROR_DCL_IOVEN_DEV_SET_TEMP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494377,ERROR_DCL_OVEN_DEV_SET_TEMP_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494384,ERROR_DCL_OVEN_DEV_SET_TEMP_TIMEOUT,Error,,,,,Low,FALSE,,,,
52494385,ERROR_DCL_IOVEN_DEV_SET_STATUS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494386,ERROR_DCL_OVEN_DEV_SET_STATUS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494387,ERROR_DCL_OVEN_DEV_SET_STATUS_TIMEOUT,Error,,,,,Low,FALSE,,,,
52494388,ERROR_DCL_IOVEN_DEV_REQ_STATUS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494389,ERROR_DCL_OVEN_DEV_REQ_STATUS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52494390,ERROR_DCL_OVEN_DEV_REQ_STATUS_TIMEOUT,Error,,,,,Low,FALSE,,,,
52559873,ERROR_DCL_ILOADER_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52559874,ERROR_DCL_ILOADER_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52559888,ERROR_DCL_LOADER_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52559889,ERROR_DCL_LOADER_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52559890,ERROR_DCL_LOADER_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52559891,ERROR_DCL_LOADER_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52559892,ERROR_DCL_LOADER_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52559893,ERROR_DCL_LOADER_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52559894,ERROR_DCL_LOADER_DEV_UNKNOWN_ERROR,Error,,,,,Low,FALSE,,,,
52559895,ERROR_DCL_ILOADER_DEV_REQ_REFRUN_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559896,ERROR_DCL_LOADER_DEV_REQ_REFRUN_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559897,ERROR_DCL_LOADER_DEV_REQ_REFRUN_TIMEOUT,Error,,,,,Low,FALSE,,,,
52559904,ERROR_DCL_ILOADER_DEV_SET_DRAWER_POS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559905,ERROR_DCL_LOADER_DEV_SET_DRAWER_POS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559906,ERROR_DCL_LOADER_DEV_SET_DRAWER_POS_TIMEOUT,Error,,,,,Low,FALSE,,,,
52559907,ERROR_DCL_ILOADER_DEV_REQ_DRAWER_POS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559908,ERROR_DCL_LOADER_DEV_REQ_DRAWER_POS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559909,ERROR_DCL_LOADER_DEV_REQ_DRAWER_POS_TIMEOUT,Error,,,,,Low,FALSE,,,,
52559910,ERROR_DCL_ILOADER_DEV_REQ_RFID_DATA_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559911,ERROR_DCL_LOADER_DEV_REQ_RFID_DATA_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559912,ERROR_DCL_LOADER_DEV_REQ_RFID_DATA_TIMEOUT,Error,,,,,Low,FALSE,,,,
52559913,ERROR_DCL_ILOADER_DEV_SET_BLK_STATE_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559920,ERROR_DCL_LOADER_DEV_SET_BLK_STATE_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52559936,ERROR_DCL_LOADER_DEV_OPEN,Error,,,,,Low,FALSE,Loader has been opened,,,
52559937,ERROR_DCL_LOADER_DEV_CLOSED,Error,,,,,Low,FALSE,Loader has been closed,,,
52559938,ERROR_DCL_LOADER_DEV_LOCKED,Error,,,,,Low,FALSE,Loader has been locked,,,
52559939,ERROR_DCL_LOADER_DEV_UNLOCKED,Error,,,,,Low,FALSE,Loader has been unlocked,,,
52559940,ERROR_DCL_UNLOADER_DEV_OPEN,Error,,,,,Low,FALSE,Unloader has been opened,,,
52559941,ERROR_DCL_UNLOADER_DEV_CLOSED,Error,,,,,Low,FALSE,Unloader has been closed,,,
52559942,ERROR_DCL_UNLOADER_DEV_LOCKED,Error,,,,,Low,FALSE,Unloader has been locked,,,
52559943,ERROR_DCL_UNLOADER_DEV_UNLOCKED,Error,,,,,Low,FALSE,Unloader has been unlocked,,,
52625409,ERROR_DCL_IHVESSELS_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52625410,ERROR_DCL_IHVESSELS_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52625424,ERROR_DCL_HVESSELS_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52625425,ERROR_DCL_HVESSELS_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52625426,ERROR_DCL_HVESSELS_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52625427,ERROR_DCL_HVESSELS_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52625428,ERROR_DCL_HVESSELS_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52625429,ERROR_DCL_HVESSELS_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52625430,EVENT_DCL_IHVESSELS_DEV_SET_STATUS_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625431,EVENT_DCL_HVESSELS_DEV_SET_STATUS_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625432,EVENT_DCL_IHVESSELS_DEV_SET_TEMP_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625433,EVENT_DCL_HVESSELS_DEV_SET_TEMP_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625440,EVENT_DCL_IHVESSELS_DEV_REQ_STATUS_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625441,EVENT_DCL_HVESSELS_DEV_REQ_STATUS_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625442,EVENT_DCL_HVESSELS_DEV_REQ_STATUS_TIMEOUT,Info,,,,,Low,FALSE,,,,
52625443,EVENT_DCL_IHVESSELS_DEV_REQ_ACTTEMP_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625444,EVENT_DCL_HVESSELS_DEV_REQ_ACTTEMP_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625445,EVENT_DCL_HVESSELS_DEV_REQ_ACTTEMP_TIMEOUT,Info,,,,,Low,FALSE,,,,
52625446,EVENT_DCL_IHVESSELS_DEV_SET_OPMODE_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625447,EVENT_DCL_HVESSELS_DEV_SET_OPMODE_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625448,EVENT_DCL_IHVESSELS_DEV_REQ_OPMODE_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625449,EVENT_DCL_HVESSELS_DEV_REQ_OPMODE_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52625456,EVENT_DCL_HVESSELS_DEV_REQ_OPMODE_TIMEOUT,Info,,,,,Low,FALSE,,,,
52690945,ERROR_DCL_IWATER_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52690946,ERROR_DCL_IWATER_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52690960,ERROR_DCL_WATER_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52690961,ERROR_DCL_WATER_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52690962,ERROR_DCL_WATER_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52690963,ERROR_DCL_WATER_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52690964,ERROR_DCL_WATER_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52690965,ERROR_DCL_WATER_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52690966,EVENT_DCL_IWATER_DEV_REQ_LIQUID_LEVEL_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52690967,EVENT_DCL_WATER_DEV_REQ_LIQUID_LEVEL_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52690968,EVENT_DCL_WATER_DEV_REQ_LIQUID_LEVEL_TIMEOUT,Info,,,,,Low,FALSE,,,,
52690969,EVENT_DCL_IWATER_DEV_SET_VALVE_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52690976,EVENT_DCL_WATER_DEV_SET_VALVE_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52690993,EVENT_DCL_WATER_DEV_SET_VALVE_STATE_TIMEOUT,Info,,,,,Low,FALSE,,,,
52690994,EVENT_DCL_IWATER_DEV_REQ_VALVE_STATE_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52690996,EVENT_DCL_WATER_DEV_REQ_VALVE_STATE_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
52690997,EVENT_DCL_WATER_DEV_REQ_VALVE_STATE_TIMEOUT,Info,,,,,Low,FALSE,,,,
52756481,ERROR_DCL_IEXHAUST_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52756482,ERROR_DCL_IEXHAUST_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52756496,ERROR_DCL_EXHAUST_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52756497,ERROR_DCL_EXHAUST_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52756498,ERROR_DCL_EXHAUST_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52756499,ERROR_DCL_EXHAUST_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52756500,ERROR_DCL_EXHAUST_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52756501,ERROR_DCL_EXHAUST_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52756502,ERROR_DCL_IEXHAUST_DEV_REQ_SENSOR_STATUS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52756503,ERROR_DCL_EXHAUST_DEV_REQ_SENSOR_STATUS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52756504,ERROR_DCL_EXHAUST_DEV_REQ_SENSOR_STATUS_TIMEOUT,Error,,,,,Low,FALSE,,,,
52822017,ERROR_DCL_IINCL_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52822018,ERROR_DCL_IINCL_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52822032,ERROR_DCL_INCL_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52822033,ERROR_DCL_INCL_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52822034,ERROR_DCL_INCL_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52822035,ERROR_DCL_INCL_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52822036,ERROR_DCL_INCL_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52822037,ERROR_DCL_INCL_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52822038,ERROR_DCL_IINCL_DEV_REQ_ACTINCL_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52822040,ERROR_DCL_INCL_DEV_REQ_ACTINCL_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52822041,ERROR_DCL_INCL_DEV_REQ_ACTINCL_TIMEOUT,Error,,,,,Low,FALSE,,,,
52822048,ERROR_DCL_IINCL_DEV_SET_INCLLIMIT_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52822049,ERROR_DCL_INCL_DEV_SET_INCLLIMIT_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52822051,ERROR_DCL_IINCL_DEV_SET_REFPOS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52822052,ERROR_DCL_INCL_DEV_SET_REFPOS_FCTCALL_FAILED,Error,,,,,Low,FALSE,,,,
52887553,ERROR_DCL_ICOVERLINE_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52887554,ERROR_DCL_ICOVERLINE_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52887568,ERROR_DCL_COVERLINE_DEV_INVALID_TASKID,Error,,,,,Low,FALSE,,,,
52887569,ERROR_DCL_COVERLINE_DEV_INVALID_STATE,Error,,,,,Low,FALSE,,,,
52887570,ERROR_DCL_COVERLINE_DEV_NULL_PTR_ACCESS,Error,,,,,Low,FALSE,,,,
52887571,ERROR_DCL_COVERLINE_DEV_INIT_FCT_ALLOC_FAILED,Error,,,,,Low,FALSE,,,,
52887572,ERROR_DCL_COVERLINE_DEV_CONFIG_CONNECT_FAILED,Error,,,,,Low,FALSE,,,,
52887573,ERROR_DCL_COVERLINE_DEV_FCTMODULES_ERROR,Error,,,,,Low,FALSE,,,,
52887574,EVENT_DCL_ICOVERLINE_DEV_REQREFRUN_FCT_CALL_FAILED,Info,,,,,Low,FALSE,,,,
